SAS_Angle[Deg],SAS_Speed,CR_Yrs_Yr,CR_Yrs_LatAc[g],ACCEL_REF_ACC[m/s^2],DriverBraking,CR_Mdps_DrvTq,CR_Brk_StkDep_Pc[%],CR_Yrs_LongAc[g],CR_Mdps_StrColTq[Nm],CR_Mdps_StrTq[Nm],CR_Mdps_OutTq,CF_Gway_TSigLHSw,CF_Gway_TSigRHSw,CR_Vcu_AccPedDep_Pc[%],CR_Mcu_VehSpd_Kph[kph],Time[s]
-4,16,-2.935,-0.019247215,-0.380000000000001,0,-0.739999999999998,0,-0.007010575,-0.5703125,-0.57,0.300000000000011,0,0,4.7058823524,76,1991
-2.6,4,-1.965,-0.026385255,-0.34,0,-0.690000000000001,0,-0.007265505,-0.7109375,-0.710000000000001,-1.59999999999999,0,0,2.7450980389,75,1992
2.9,4,0.039999999999992,0.058251505,-0.85,0,1.1,0,-0.04486768,1.0703125,1.07,0.699999999999989,0,0,0,72,1993
3.1,0,0.449999999999989,0.054682485,-0.66,0,-0.02,0,-0.040916265,-0.21875,-0.219999999999999,-1,0,0,0,70,1994
0.8,0,-0.305000000000007,0.04996628,-0.52,0,-1.07,0,-0.031483855,-0.9765625,-0.969999999999999,-0.400000000000006,0,0,1.9607843135,67,1995
-6.5,4,-2.94,-0.035052875,0.09,0,-2.39,0,0.056721925,-2.3984375,-2.39,-3.80000000000001,0,0,12.9411764691,67,1996
-5.7,0,-2.97,-0.01249157,0.5,0,-1.75,0,0.100060025,-1.484375,-1.48,-0.800000000000011,0,0,17.6470588215,68,1997
-5.3,0,-2.875,-0.010069735,0.220000000000001,0,-1.61,0,0.054427555,-1.6171875,-1.62,-1.90000000000001,0,0,13.7254901945,69,1998
-5.1,0,-2.86500000000001,-0.02268877,0.35,0,-2.07,0,0.082724785,-2.1015625,-2.1,-3.09999999999999,0,0,15.686274508,70,1999
-6.7,0,-3.155,-0.030719065000001,-1.2,0,-2.09,0,0.00815776,-2.09375,-2.09,-3.19999999999999,0,0,11.764705881,70,2000
-5.7,0,-3.00999999999999,-0.03696485,0.02,0,-0.91,0,0.02957188,-0.90625,-0.91,-0.199999999999989,0,0,11.764705881,71,2001
-2.3,8,-1.845,0.016188055,0.4,0,-0.120000000000001,0,0.102354395,-0.1171875,-0.120000000000001,0.300000000000011,0,0,19.607843135,71,2002
-1.7,0,-1.44,-0.003696485,-0.060000000000001,0,-0.949999999999999,0,0.04665219,-0.9453125,-0.940000000000001,-0.400000000000006,0,0,11.764705881,72,2003
0,0,-0.64500000000001,0.009814805,0.15,0,-0.09,0,0.067938845,-0.0859375,-0.09,0,0,0,13.7254901945,73,2004
1.7,0,0.060000000000002,0.04053387,0.59,0,0.440000000000001,0,0.123768515,0.4453125,0.440000000000001,0.300000000000011,0,0,24.7058823501,73,2005
0.4,4,-0.155000000000001,0.020266935000001,0.209999999999999,0,-1.34,0,0.055702205,-1.3359375,-1.34,-1.5,0,0,13.7254901945,74,2006
2.5,0,0.110000000000014,0.03467048,-0.19,0,0.510000000000002,0,0.021541585,0.5078125,0.510000000000002,0,0,0,7.843137254,74,2007
2.5,0,0.22999999999999,0.043975425,-0.029999999999999,0,0.300000000000001,0,0.04104373,0.3046875,0.300000000000001,-0.099999999999994,0,0,12.9411764691,74,2008
3,0,0.560000000000002,0.06194799,0.48,0,0.82,0,0.0994227,0.8203125,0.82,0.400000000000006,0,0,21.9607843112,75,2009
3.5,0,0.460000000000008,0.07163533,0.390000000000001,0,0.23,0,0.053280370000001,0.2265625,0.219999999999999,-0.599999999999994,0,0,15.686274508,76,2010
2.1,0,0.039999999999992,0.046014865,0.58,0,0.18,0,0.069723355,0.171875,0.170000000000002,-0.199999999999989,0,0,17.6470588215,78,2011
2.1,0,-0.050000000000011,0.050603605,0.16,0,-0.550000000000001,0,0.077626185,-0.4921875,-0.489999999999998,0,0,0,19.607843135,79,2012
-0.4,0,-0.860000000000013,0.022306375,0.75,0,-1.22,0,0.09840298,-1.1484375,-1.15,-0.5,0,0,22.7450980366,81,2013
0.1,0,-0.599999999999994,0.014403545,0.220000000000001,0,-0.170000000000002,0,0.039386685,-0.109375,-0.100000000000001,0.800000000000011,0,0,13.7254901945,82,2014
5.2,0,0.969999999999999,0.0841269,0.65,0,1.64,0,0.100824815,1.4765625,1.47,1.09999999999999,1,0,24.7058823501,84,2015
4.1,0,0.594999999999999,0.07163533,0.890000000000001,0,-0.129999999999999,0,0.093686775,-0.1796875,-0.18,-0.400000000000006,1,0,24.7058823501,87,2016
4.4,0,0.680000000000007,0.080175485,1.11,0,0.559999999999999,0,0.132436135,0.5546875,0.550000000000001,0,1,0,35.6862745057,91,2017
3.8,0,0.344999999999999,0.06730152,0.82,0,0.120000000000001,0,0.09585368,0.125,0.129999999999999,-0.099999999999994,1,0,28.6274509771,94,2018
2.8,0,0.25,0.0586339,0.76,0,-0.739999999999998,0,0.093176915,-0.7890625,-0.789999999999999,-0.800000000000011,0,0,26.6666666636,97,2019
2.2,0,0.235000000000014,0.04359303,0.779999999999999,0,0.329999999999998,0,0.083744505,0.328125,0.329999999999998,0.199999999999989,0,0,28.6274509771,100,2020
-2.2,0,-1.69999999999999,-0.05175079,0.73,0,-2,0,0.08183253,-2.0078125,-2,-2.30000000000001,0,0,27.8431372517,102,2021
-1.4,0,-1.245,-0.041681055,0.52,0,-0.969999999999999,0,0.0458874,-0.984375,-0.989999999999998,-0.800000000000011,0,0,19.607843135,104,2022
0.7,0,-0.490000000000009,0.011089455,0.32,0,-0.460000000000001,0,0.02472821,-0.453125,-0.449999999999999,0,0,0,16.8627450961,105,2023
2.3,0,0.159999999999997,0.03288597,0.18,0,0.280000000000001,0,0.019757075,0.2890625,0.289999999999999,0.400000000000006,0,0,14.9019607826,106,2024
2.7,0,0.069999999999993,0.040406405,0.27,0,-0.460000000000001,0,0.011344385,-0.453125,-0.449999999999999,0.199999999999989,0,0,13.7254901945,107,2025
2.7,0,0.155000000000001,0.05965362,0.01,0,0.16,0,0.00382395,0.171875,0.170000000000002,0,0,0,10.9803921556,107,2026
3.7,4,0.340000000000003,0.074057165,0.09,0,0.870000000000001,0,-0.01759017,0.796875,0.789999999999999,0.099999999999994,0,0,9.8039215675,107,2027
3.3,0,0.745000000000004,0.06526208,0.049999999999999,0,0.329999999999998,0,-0.01172678,0.40625,0.41,-0.199999999999989,0,0,7.843137254,107,2028
3.4,0,0.865000000000009,0.06985082,-0.49,0,-0.09,0,-0.03925922,-0.109375,-0.109999999999999,-0.400000000000006,0,0,0,106,2029
2.7,0,-0.094999999999999,0.054427555,-0.290000000000001,0,-0.16,0,-0.057486715,-0.1640625,-0.16,-0.699999999999989,0,0,0,104,2030
3.3,0,0.469999999999999,0.05735925,-0.44,0,0.68,0,-0.049583885,0.703125,0.710000000000001,0.400000000000006,0,0,0,103,2031
3.2,0,0.360000000000014,0.06602687,-1.28,0,0.059999999999999,0,-0.166596755,-0.0078125,0,-0.400000000000006,0,0,0,100,2032
1.9,0,0.284999999999997,0.057486715,-1.75,0,-1.07,0,-0.195148915,-0.8828125,-0.879999999999999,-0.199999999999989,0,0,0,94,2033
1.5,4,-0.064999999999998,0.043975425,-0.720000000000001,0,-0.129999999999999,0,-0.09330438,-0.328125,-0.329999999999998,-0.099999999999994,0,0,0,92,2034
1.7,0,0.245000000000005,0.060545875,-1.23,0,-0.649999999999999,0,-0.112041735,-0.6796875,-0.68,0,0,0,0,87,2035
1.7,0,0.014999999999986,0.049328955,-0.32,0,-0.449999999999999,0,-0.05149586,-0.3359375,-0.34,0.199999999999989,0,0,0,85,2036
1.8,0,0.050000000000011,0.037347245,-1.72,0,-1.12,0,-0.195148915,-1.140625,-1.14,-1,0,0,0,80,2037
1.7,0,0.284999999999997,0.04741698,-0.5,0,0,0,-0.05379023,0.0546875,0.050000000000001,0.199999999999989,0,0,0,77,2038
3.1,0,0.449999999999989,0.060036015,-0.540000000000001,0,0.5,0,-0.05124093,0.4609375,0.460000000000001,0,0,0,0,75,2039
3.1,0,0.335000000000008,0.056976855,-0.529999999999999,0,-0.579999999999998,0,-0.04920149,-0.5859375,-0.579999999999998,-0.800000000000011,0,0,0,74,2040
1.6,0,-0.039999999999992,0.042955705,-0.42,0,-0.100000000000001,0,-0.05047614,-0.1015625,-0.100000000000001,0.199999999999989,0,0,0,72,2041
1.5,0,0.02000000000001,0.04104373,-0.6,0,0.219999999999999,0,-0.04639726,0.21875,0.219999999999999,0.199999999999989,0,0,0,70,2042
3.2,0,0.305000000000007,0.062840245,-0.609999999999999,0,1.08,0,-0.047799375,1.0703125,1.07,0.400000000000006,0,0,0,68,2043
3,0,0.194999999999993,0.053662765,-0.5,0,0.100000000000001,0,-0.045759935000001,0.0234375,0.02,-0.599999999999994,0,0,0,66,2044
5.2,0,0.949999999999989,0.07494942,-0.550000000000001,0,1.11,0,-0.04920149,1.125,1.12,0.599999999999994,0,0,0,64,2045
5,0,0.849999999999994,0.067174055,-0.6,0,0.100000000000001,0,-0.041935985,0.1796875,0.170000000000002,-0.199999999999989,0,0,0,62,2046
1.9,0,0.150000000000006,0.048564165,-0.52,0,-0.879999999999999,0,-0.04486768,-0.6484375,-0.640000000000001,0.300000000000011,0,0,0,60,2047
2.9,0,0.125,0.0586339,-0.5,0,0.25,0,-0.04180852,0.0703125,0.07,-1.09999999999999,0,0,0,58,2048
2.2,0,-0.02000000000001,0.056466995,-0.560000000000001,0,0.890000000000001,0,-0.042700775,0.8984375,0.899999999999999,0.599999999999994,0,0,0,56,2049
3.8,0,0.514999999999986,0.05379023,-0.529999999999999,0,0.98,0,-0.045250075,0.9921875,0.989999999999998,0.5,0,0,0,54,2050
1.3,0,-0.074999999999989,0.03518034,-0.700000000000001,0,0.309999999999999,0,-0.04027894,0.3203125,0.32,0.099999999999994,0,0,0,52,2051
2.3,0,-0.034999999999997,0.04027894,-0.74,0,0.899999999999999,0,-0.040406405,0.8984375,0.899999999999999,0.400000000000006,0,0,0,50,2052
3.3,0,0.35499999999999,0.058506435,-0.540000000000001,0,1.01,0,-0.036837385,1.0390625,1.04,0.800000000000011,0,0,0,48,2053
3.3,0,0.245000000000005,0.06092827,-0.640000000000001,0,0.75,0,-0.036072595,0.734375,0.73,0.400000000000006,0,0,0,45,2054
3.3,0,0.259999999999991,0.07061561,-0.57,0,0.859999999999999,0,-0.03849443,0.875,0.870000000000001,0.5,0,0,0,43,2055
1.1,0,-0.044999999999988,0.044740215,-0.6,0,-0.329999999999998,0,-0.0407888,-0.359375,-0.350000000000001,-0.5,0,0,0,41,2056
2.2,0,0.275000000000006,0.0484367,-0.620000000000001,0,0.77,0,-0.03849443,0.734375,0.73,0.199999999999989,0,0,0,39,2057
3.5,0,0.474999999999994,0.05557474,-0.609999999999999,0,0.920000000000002,0,-0.040916265,0.8828125,0.879999999999999,0.400000000000006,0,0,0,36,2058
0.3,0,-0.125,0.030209205,-0.66,0,-0.440000000000001,0,-0.042828240000001,0.1875,0.190000000000001,0.900000000000006,0,0,0,34,2059
0.9,0,0.060000000000002,0.04716205,-1.94,0,0.530000000000001,0,-0.194129195,0.5390625,0.530000000000001,0.300000000000011,0,0,0,29,2060
3.3,4,0.185000000000002,0.052643045,-0.68,0,1.28,0,-0.02931695,1.2734375,1.27,1.5,0,0,0,25,2061
4.1,0,0.375,0.060290945,-0.609999999999999,0,1.24,0,-0.043720495,1.234375,1.24,1.5,0,0,0,22,2062
4.2,0,0.300000000000011,0.057486715,-1.49,0,1.03,0,-0.05735925,1.03125,1.03,1.5,0,0,0,17,2063
8.4,4,0.935000000000002,0.06092827,-0.48,0,1.38,0,-0.012364105,1.3828125,1.38,2.5,0,0,0,15,2064
8.6,0,0.835000000000008,0.044995145,-0.4,0,1.11,0,-0.000892255,1.109375,1.11,1.5,0,0,0,13,2065
3.1,0,0.219999999999999,0.053662765,-0.380000000000001,0,0.109999999999999,0,0.00331409,0.109375,0.109999999999999,-0.5,0,0,0,12,2066
3.5,0,0.280000000000001,0.046269795,-0.34,0,0.68,0,0.011089455,0.6796875,0.68,0.5,0,0,0,10,2067
3.5,0,0.215000000000003,0.04792684,-0.279999999999999,0,0.719999999999999,0,0.015423265,0.71875,0.719999999999999,0.800000000000011,0,0,0,10,2068
3.5,0,0.22999999999999,0.0586339,-0.25,0,0.010000000000002,0,0.069978285,0.0078125,0.010000000000002,-0.900000000000006,0,0,3.921568627,9,2069
0.5,12,0.14500000000001,0.052643045,0.209999999999999,0,-0.809999999999999,0,0.08438183,-0.8125,-0.809999999999999,-1.59999999999999,0,0,8.6274509794,10,2070
0.1,4,0.194999999999993,0.042700775,0.560000000000001,0,-0.629999999999999,0,0.11828752,-0.6171875,-0.620000000000001,0,0,0,12.9411764691,12,2071
1.7,4,0.030000000000001,0.04945642,0.69,0,0.620000000000001,0,0.118924845,0.625,0.620000000000001,0.5,0,0,12.9411764691,14,2072
1.5,0,0.014999999999986,0.05047614,1.02,0,0.18,0,0.149261515,0.1796875,0.18,0,0,0,18.8235294096,17,2073
-0.6,0,-0.185000000000002,0.04129866,0.83,0,0.16,0,0.13358332,0.15625,0.16,0.199999999999989,0,0,16.8627450961,21,2074
1.7,0,-0.050000000000011,0.05124093,0.629999999999999,0,0.93,0,0.115100895,0.9375,0.940000000000001,1.19999999999999,0,0,14.9019607826,23,2075
3.3,4,0.264999999999986,0.052643045,0.49,0,1.04,0,0.08336211,0.96875,0.969999999999999,0.599999999999994,0,0,11.764705881,25,2076
3.3,0,0.300000000000011,0.051623325000001,-0.58,0,0.329999999999998,0,-0.02880709,0.328125,0.329999999999998,-0.300000000000011,0,0,0,25,2077
3.3,0,0.319999999999993,0.050858535,-0.65,0,0.34,0,-0.02829723,0.3359375,0.34,-0.199999999999989,0,0,0,22,2078
3.2,0,0.22999999999999,0.051623325000001,-0.19,0,0.25,0,0.06041841,0.25,0.25,-0.599999999999994,0,0,6.6666666659,21,2079
3.2,0,0.25,0.046779655,0.26,0,0.199999999999999,0,0.104648765,0.203125,0.199999999999999,-0.800000000000011,0,0,13.7254901945,21,2080
3.5,0,0.235000000000014,0.053407835,0.859999999999999,0,0.27,0,0.149006585,0.2734375,0.27,-0.599999999999994,0,0,18.8235294096,23,2081
2.3,0,0.039999999999992,0.05175079,-0.25,0,0.34,0,-0.048564165,0.3203125,0.32,0.300000000000011,0,0,0,25,2082
2.2,0,0.139999999999986,0.04206345,-0.550000000000001,0,0.469999999999999,0,-0.00382395,0.46875,0.469999999999999,0,0,0,1.9607843135,22,2083
2.2,0,0.090000000000003,0.04563247,-0.16,0,0.399999999999999,0,0.042955705,0.390625,0.390000000000001,-0.099999999999994,0,0,6.6666666659,21,2084
2.3,0,0.074999999999989,0.04716205,0.140000000000001,0,0.670000000000002,0,0.064369825,0.5390625,0.539999999999999,0.400000000000006,0,0,9.8039215675,22,2085
3.3,0,0.139999999999986,0.047034585,0.4,0,0.399999999999999,0,0.09993256,0.3984375,0.399999999999999,-0.199999999999989,0,0,13.7254901945,23,2086
4.2,4,0.444999999999993,0.051623325000001,0.58,0,0.91,0,0.121219215,1.09375,1.09,1,0,0,15.686274508,25,2087
1.5,0,-0.030000000000001,0.03390569,-0.220000000000001,0,0.190000000000001,0,0.015168335,0.203125,0.199999999999999,-0.199999999999989,0,0,0,24,2088
2.1,0,0.044999999999988,0.038112035,-0.58,0,0.539999999999999,0,0.008795085,0.5625,0.559999999999999,0.099999999999994,0,0,2.7450980389,22,2089
2.5,0,0.155000000000001,0.043210635,-0.5,0,0.940000000000001,0,0.00917748,0.9453125,0.940000000000001,1.30000000000001,0,0,2.7450980389,21,2090
2.7,0,0.169999999999988,0.033523295,-0.370000000000001,0,0.829999999999998,0,0.01911975,0.8359375,0.829999999999998,1.09999999999999,0,0,7.843137254,19,2091
4.8,4,0.574999999999989,0.04027894,0.51,0,0.059999999999999,0,0.1223664,0.0703125,0.07,-1.09999999999999,0,0,15.686274508,20,2092
2.7,0,0.22999999999999,0.03620006,0.18,0,-0.16,0,0.0484367,-0.1640625,-0.16,-0.199999999999989,0,0,6.6666666659,22,2093
0.3,0,-0.080000000000013,0.029189485,-0.73,0,-0.440000000000001,0,-0.02141412,-0.453125,-0.449999999999999,-0.099999999999994,0,0,0,20,2094
0.3,0,0.014999999999986,0.0229437,-0.32,0,0.18,0,0.026130325,0.1796875,0.18,0,0,0,4.7058823524,18,2095
0.3,0,0.014999999999986,0.01835496,0.02,0,0.609999999999999,0,0.07087054,0.5859375,0.59,0.699999999999989,0,0,8.6274509794,18,2096
2.9,0,0.405000000000001,0.023581025,0.02,0,0.190000000000001,0,0.05939869,0.1953125,0.199999999999999,-0.5,0,0,7.843137254,18,2097
3,0,0.280000000000001,0.016697915,0.1,0,0.16,0,0.08285225,0.171875,0.170000000000002,-0.800000000000011,0,0,11.764705881,18,2098
3.1,0,0.280000000000001,0.03008174,0.41,0,0.210000000000001,0,0.09763819,0.203125,0.199999999999999,-0.599999999999994,0,0,12.9411764691,19,2099
3.2,0,0.35499999999999,0.02013947,0.52,0,0.16,0,0.14352559,0.15625,0.149999999999999,-0.800000000000011,0,0,18.8235294096,21,2100
1.5,0,0.115000000000009,0.025620465,0.98,0,0.100000000000001,0,0.15678195,0.109375,0.109999999999999,-0.199999999999989,0,0,20.7843137231,24,2101
1.5,0,0.189999999999998,0.016188055,0.359999999999999,0,0.199999999999999,0,0.08387197,0.171875,0.170000000000002,-0.5,0,0,12.9411764691,26,2102
0.5,0,0.180000000000007,0.01172678,0.140000000000001,0,0.219999999999999,0,0.080175485,0.21875,0.219999999999999,0,0,0,11.764705881,26,2103
0.5,0,0.069999999999993,0.01631552,0.17,0,0.34,0,0.078900835,0.3203125,0.32,0,0,0,11.764705881,27,2104
2.5,0,0.284999999999997,0.01962961,0.049999999999999,0,0.420000000000002,0,0.045250075,0.40625,0.41,-0.099999999999994,0,0,6.6666666659,27,2105
2.5,0,0.344999999999999,0.024600745,-0.59,0,0.329999999999998,0,0.01937468,0.3515625,0.350000000000001,-0.199999999999989,0,0,7.843137254,26,2106
5.3,0,0.75,0.027914835,-0.09,0,0.300000000000001,0,0.049838815,0.4375,0.440000000000001,-0.800000000000011,0,0,7.843137254,25,2107
5.2,0,0.810000000000002,0.02268877,-0.35,0,0.239999999999998,0,0.01478594,0.2421875,0.239999999999998,-0.900000000000006,0,0,0,23,2108
5.2,0,0.669999999999988,0.025110605,-0.24,0,0.239999999999998,0,0.03339583,0.2421875,0.239999999999998,-1.09999999999999,0,0,5.8823529405,23,2109
5,0,0.629999999999995,0.015678195,-0.200000000000001,0,0.25,0,0.0433381,0.2421875,0.239999999999998,-1.40000000000001,0,0,7.843137254,22,2110
1.8,4,0.360000000000014,0.015168335,0.1,0,-1.26,0,0.074821955,-1.2734375,-1.28,-2.40000000000001,0,0,9.8039215675,22,2111
1.2,0,0.205000000000012,0.01376622,0.18,0,-0.550000000000001,0,0.06551701,-0.5625,-0.559999999999999,-0.400000000000006,0,0,10.9803921556,23,2112
0.5,4,0.254999999999995,0.008795085,0.15,0,-1.57,0,0.07545928,-1.53125,-1.53,-3.19999999999999,0,0,10.9803921556,24,2113
-0.6,0,-0.240000000000009,0.00076479,0.02,0,-0.489999999999998,0,0.027787370000001,-0.515625,-0.52,0,0,0,5.8823529405,24,2114
1.5,0,0.169999999999988,0.009304945,-0.68,0,0.34,0,-0.02217891,0.34375,0.350000000000001,0,0,0,0,22,2115
2.3,0,0.39500000000001,0.02396342,-0.75,0,0.309999999999999,0,-0.026385255,0.3046875,0.309999999999999,-0.300000000000011,0,0,0,20,2116
2.5,0,0.280000000000001,0.00433381,-0.68,0,0.34,0,-0.02064933,0.34375,0.34,-0.099999999999994,0,0,0.7843137254,17,2117
6,0,0.740000000000009,0.018227495,-0.210000000000001,0,0.07,0,0.029954275,0,0,-1.5,0,0,3.921568627,16,2118
5.8,0,0.705000000000013,0.0050986,0.289999999999999,0,-0.129999999999999,0,0.098530445,-0.140625,-0.140000000000001,-1.09999999999999,0,0,11.764705881,16,2119
2.7,0,0.435000000000002,0.008540155,0.26,0,-0.300000000000001,0,0.079155765,-0.328125,-0.329999999999998,0.099999999999994,0,0,9.8039215675,17,2120
2.6,0,0.384999999999991,0.008540155,0.029999999999999,0,-0.199999999999999,0,0.05582967,-0.1953125,-0.190000000000001,-0.599999999999994,0,0,6.6666666659,18,2121
2.6,0,0.400000000000006,0.012109175,0.279999999999999,0,0.010000000000002,0,0.095216355,-0.0078125,-0.010000000000002,-0.599999999999994,0,0,12.9411764691,18,2122
2.6,0,0.379999999999995,0.01759017,0.31,0,0,0,0.082469855,0.0078125,0.010000000000002,-0.900000000000006,0,0,11.764705881,19,2123
2.6,0,0.310000000000002,0.017972565,0.57,0,0.100000000000001,0,0.12466077,0.1015625,0.100000000000001,-0.900000000000006,0,0,15.686274508,21,2124
1.9,4,0.444999999999993,0.008540155,0.369999999999999,0,-1.14,0,0.09279452,-1.0859375,-1.09,-3.5,0,0,11.764705881,23,2125
1.9,0,0.414999999999992,0.017462705,-0.07,0,0.100000000000001,0,0.033268365,0.109375,0.109999999999999,-0.5,0,0,6.6666666659,23,2126
2,0,0.400000000000006,0.01172678,0,0,-0.640000000000001,0,0.06194799,-0.734375,-0.73,-0.900000000000006,0,0,8.6274509794,22,2127
1.9,0,0.400000000000006,0.01096199,-0.74,0,-0.629999999999999,0,-0.02421835,-0.625,-0.620000000000001,-0.900000000000006,0,0,0,20,2128
1.9,0,0.324999999999989,0.00713804,-0.710000000000001,0,-0.469999999999999,0,-0.02396342,-0.4765625,-0.469999999999999,-0.5,0,0,0,18,2129
1.9,0,0.280000000000001,0.003441555,0.02,0,-0.920000000000002,0,0.06551701,-0.9375,-0.93,-2.5,0,0,8.6274509794,17,2130
2.7,12,0.150000000000006,0.01657045,0.25,0,0.48,0,0.081705065,0.53125,0.530000000000001,0.199999999999989,0,0,8.6274509794,18,2131
2.3,0,0.335000000000008,0.009559875,-0.050000000000001,0,-0.93,0,0.047034585,-0.953125,-0.960000000000001,-1.09999999999999,0,0,5.8823529405,18,2132
1.5,0,0.180000000000007,0.008030295,-0.19,0,-1.12,0,0.04384796,-1.1015625,-1.1,-1.59999999999999,0,0,5.8823529405,17,2133
0.7,0,0.169999999999988,0.012873965,-0.029999999999999,0,0.140000000000001,0,0.05761418,0.140625,0.140000000000001,0,0,0,6.6666666659,17,2134
0.9,0,0.164999999999992,0.005990855,0.109999999999999,0,0.379999999999999,0,0.07877337,0.53125,0.530000000000001,0.699999999999989,0,0,10.9803921556,18,2135
4.1,0,0.560000000000002,0.00637325,0.119999999999999,0,-0.109999999999999,0,0.05786911,-0.125,-0.120000000000001,-1,0,0,7.843137254,18,2136
8.5,0,1.38999999999999,0.024600745,0.369999999999999,0,0.390000000000001,0,0.10885511,0.046875,0.050000000000001,-2.09999999999999,0,0,13.7254901945,19,2137
6.5,0,0.914999999999992,0.019757075,-0.15,0,-0.210000000000001,0,0.032248645,-0.21875,-0.219999999999999,-1.30000000000001,0,0,5.8823529405,19,2138
4.8,0,0.599999999999994,0.02013947,0.199999999999999,0,-1.24,0,0.069595890000001,-1.2890625,-1.28,-2.40000000000001,0,0,9.8039215675,19,2139
0.7,0,0.254999999999995,0.01300143,-0.120000000000001,0,0.170000000000002,0,0.04002401,0.171875,0.170000000000002,0,0,0,6.6666666659,19,2140
0.9,0,0.080000000000013,0.003441555,-0.34,0,0.25,0,0.005226065,0.25,0.25,0,0,0,1.9607843135,18,2141
0.9,0,0.159999999999997,0.009814805,-0.44,0,-0.280000000000001,0,0.00535353,-0.453125,-0.449999999999999,0,0,0,1.9607843135,17,2142
1,0,0.25,0.00382395,-0.33,0,-0.199999999999999,0,0.02090426,-0.1875,-0.190000000000001,0,0,0,3.921568627,15,2143
-0.9,12,-0.259999999999991,0.01070706,-0.43,0,0.170000000000002,0,-0.00229437,0.0546875,0.059999999999999,0.900000000000006,0,0,0,14,2144
3.7,16,0.155000000000001,0.0050986,-0.27,0,0.850000000000001,0,0.06347757,0.8671875,0.870000000000001,1,0,0,6.6666666659,13,2145
5.2,0,0.289999999999992,0.015678195,0.049999999999999,0,0.100000000000001,0,0.06551701,0.1171875,0.120000000000001,-0.800000000000011,0,0,6.6666666659,13,2146
2.8,12,0.344999999999999,0.007265505,0.220000000000001,0,-1.22,0,0.07775365,-1.2734375,-1.27,-2.69999999999999,0,0,7.843137254,14,2147
1.1,0,0.305000000000007,0.001402115,0.459999999999999,0,-0.079999999999998,0,0.10885511,-0.1171875,-0.109999999999999,-0.199999999999989,0,0,11.764705881,15,2148
3.8,8,0.324999999999989,0.019247215,0.369999999999999,0,0.780000000000001,0,0.115100895,0.6953125,0.690000000000001,0.300000000000011,0,0,14.9019607826,16,2149
5.1,0,0.465000000000003,0.013383825,0.709999999999999,0,0.780000000000001,0,0.12873965,0.765625,0.77,0.5,0,0,15.686274508,19,2150
6.8,0,0.900000000000006,0.01402115,0.76,0,0.199999999999999,0,0.130141765,0.25,0.25,-1.09999999999999,0,0,17.6470588215,21,2151
5.6,0,0.745000000000004,0.018992285,0.379999999999999,0,0.16,0,0.079155765,0.1640625,0.16,-1.09999999999999,0,0,11.764705881,23,2152
1.3,0,-0.050000000000011,0.002166905,-0.5,0,-1.4,0,-0.03288597,-1.4296875,-1.43,-2.69999999999999,0,0,0,22,2153
-1.2,0,-0.219999999999999,0.00866762,-0.700000000000001,0,-0.359999999999999,0,-0.023198630000001,-0.34375,-0.34,0.5,0,0,0,20,2154
1.9,4,0.240000000000009,0.014658475,-0.710000000000001,0,0.5,0,-0.018992285,0.5859375,0.59,0.300000000000011,0,0,0,17,2155
2.5,0,0.294999999999987,0.00790283,-1.84,0,-0.920000000000002,0,-0.162517875,-0.9375,-0.93,-1.40000000000001,0,0,0,11,2156
